,Village/Locality name,Officename ( BO/SO/HO),latitude,longitude,BB_lat_1,BB_lat_2,BB_lon_1,BB_lon_2,Pincode,Sub-distname,Districtname,StateName
0,Bangalore North,Vidhana Soudha S.O,12.979119800000001,77.5912997,12.8340125,13.143664900000001,77.4601025,77.7840515,560001,Bangalore North,BANGALORE,KARNATAKA
1,Bangalore South,Bangalore Corporation Building S.O,12.979119800000001,77.5912997,12.8340125,13.143664900000001,77.4601025,77.7840515,560002,Bangalore South,BANGALORE,KARNATAKA
2,Venkatapura,Koramangala I Block S.O,13.1141369,77.7819989,13.0941369,13.134136900000001,77.76199890000001,77.8019989,560034,Bangalore North,BANGALORE,KARNATAKA
3,Ambalipura,Koramangala S.O,13.0698864,77.879654,13.0498864,13.0898864,77.859654,77.899654,560034,Bangalore South,BANGALORE,KARNATAKA
4,Haralur,Koramangala S.O,13.218450899999999,77.75910490000001,13.1984509,13.238450899999998,77.73910490000002,77.77910490000001,560034,Bangalore South,BANGALORE,KARNATAKA
5,Agara,Koramangala S.O,12.8446015,77.48793979999999,12.8246015,12.8646015,77.4679398,77.50793979999999,560034,Bangalore South,BANGALORE,KARNATAKA
6,Chikkakannalli,Carmelram S.O,,,,,,,560035,Bangalore South,BANGALORE,KARNATAKA
7,Hadosiddapura,Carmelram S.O,12.891087400000002,77.70250856703629,12.889293499999999,12.892888699999999,77.7008455,77.7038844,560035,Bangalore South,BANGALORE,KARNATAKA
8,Kaikondahalli,Carmelram S.O,,,,,,,560035,Bangalore South,BANGALORE,KARNATAKA
9,Doddakannalli,Carmelram S.O,,,,,,,560035,Bangalore South,BANGALORE,KARNATAKA
10,Halanayakanahalli,Carmelram S.O,12.901463099999999,77.6883792,12.9014131,12.901513099999999,77.6883292,77.6884292,560035,Bangalore South,BANGALORE,KARNATAKA
11,Chikkanayakanahalli,Carmelram S.O,12.892338,77.69419859999999,12.872338000000001,12.912338,77.6741986,77.71419859999999,560035,Bangalore South,BANGALORE,KARNATAKA
12,Kodathi,Carmelram S.O,12.8965674,77.7201192,12.8965174,12.8966174,77.7200692,77.7201692,560035,Bangalore South,BANGALORE,KARNATAKA
13,Chikkabellandur,Carmelram S.O,,,,,,,560035,Bangalore South,BANGALORE,KARNATAKA
14,Junnasandra,Carmelram S.O,12.905398199999999,77.6844723,12.9016086,12.9107158,77.68346240000001,77.68837370000001,560035,Bangalore South,BANGALORE,KARNATAKA
15,Mulluru,Carmelram S.O,12.904873199999999,77.7251308,12.8848732,12.924873199999999,77.70513079999999,77.7451308,560035,Bangalore South,BANGALORE,KARNATAKA
16,Kithiganur,Krishnarajapuram S.O,,,,,,,560036,Bangalore South,BANGALORE,KARNATAKA
17,Halehalli,Krishnarajapuram S.O,12.739057699999998,77.7513903,12.719057699999999,12.7590577,77.73139029999999,77.7713903,560036,Bangalore South,BANGALORE,KARNATAKA
18,Varanasi,Krishnarajapuram S.O,13.0304962,77.6860657,13.0304462,13.0305462,77.6860157,77.6861157,560036,Bangalore South,BANGALORE,KARNATAKA
19,Maragondanahalli,Krishnarajapuram S.O,13.2035418,77.57607209999999,13.1835418,13.223541800000001,77.5560721,77.59607209999999,560036,Bangalore South,BANGALORE,KARNATAKA
20,Rachenahalli,Arabic College S.O,13.057295300000002,77.62770640000001,13.057245300000002,13.057345300000001,77.6276564,77.6277564,560045,Bangalore South,BANGALORE,KARNATAKA
21,Amani Byrathikhane,Arabic College S.O,,,,,,,560045,Bangalore South,BANGALORE,KARNATAKA
22,Thanisandra,Arabic College S.O,13.054713000000001,77.63392579999999,13.038345699999999,13.077044099999998,77.59785500000001,77.6382498,560045,Bangalore South,BANGALORE,KARNATAKA
23,Adur,Bidrahalli B.O,,,,,,,560049,Bangalore South,BANGALORE,KARNATAKA
24,Gundur,Bidrahalli B.O,13.0868953,77.71418919999999,13.0668953,13.106895300000001,77.6941892,77.7341892,560049,Bangalore South,BANGALORE,KARNATAKA
25,Hancharahalli,Mundur B.O,13.0929065,77.7501562,13.0729065,13.1129065,77.73015620000001,77.7701562,560049,Bangalore South,BANGALORE,KARNATAKA
26,Medihalli,Virgonagar S.O,12.9681562,77.845242,12.9481562,12.988156199999999,77.825242,77.86524200000001,560049,Hosakote,BANGALORE RURAL,KARNATAKA
27,Vanajanahalli,Mundur B.O,,,,,,,560049,Bangalore South,BANGALORE,KARNATAKA
28,Bandapura,Virgonagar S.O,13.0392632,77.74783670000001,13.0192632,13.0592632,77.72783670000001,77.7678367,560049,Bangalore South,BANGALORE,KARNATAKA
29,Bidarahalli,Bidrahalli B.O,13.0605545,77.7156056,13.040554499999999,13.0805545,77.6956056,77.7356056,560049,Bangalore South,BANGALORE,KARNATAKA
30,Honachanahalli,Mundur B.O,13.0190882,77.8547532,12.9990882,13.0390882,77.8347532,77.8747532,560049,Hosakote,BANGALORE RURAL,KARNATAKA
31,Kammasandra,Bidrahalli B.O,13.0345017,77.4391224,13.014501699999999,13.0545017,77.4191224,77.4591224,560049,Bangalore South,BANGALORE,KARNATAKA
32,Kodigehalli,Mundur B.O,13.3352382,77.6378555,13.315238199999998,13.355238199999999,77.6178555,77.65785550000001,560049,Bangalore South,BANGALORE,KARNATAKA
33,Rampura,Bidrahalli B.O,12.8411343,77.32713100000001,12.8211343,12.861134300000002,77.30713100000001,77.347131,560049,Bangalore South,BANGALORE,KARNATAKA
34,Avalahalli,Virgonagar S.O,13.035277699999998,77.7365655,13.015277699999999,13.0552777,77.7165655,77.75656550000001,560049,Bangalore South,BANGALORE,KARNATAKA
35,Kurudusonnenahalli,Virgonagar S.O,,,,,,,560049,Bangalore South,BANGALORE,KARNATAKA
36,Raghuvanahalli,Mundur B.O,12.881115600000001,77.54624240000001,12.8810656,12.881165600000001,77.54619240000001,77.54629240000001,560049,Bangalore South,BANGALORE,KARNATAKA
37,Bommenahalli,Mundur B.O,13.074253599999999,77.7465943,13.0542536,13.0942536,77.7265943,77.7665943,560049,Bangalore South,BANGALORE,KARNATAKA
38,Chikkasandra,Bidrahalli B.O,,,,,,,560049,Bangalore South,BANGALORE,KARNATAKA
39,Huskur,Mundur B.O,12.8607674,77.70710190000001,12.8407674,12.8807674,77.6871019,77.72710190000001,560049,Bangalore South,BANGALORE,KARNATAKA
40,Jothipura,Mundur B.O,,,,,,,560049,Bangalore South,BANGALORE,KARNATAKA
41,Shringaripura,Mundur B.O,,,,,,,560049,Bangalore South,BANGALORE,KARNATAKA
42,Bendiganahalli,Mundur B.O,13.217348199999998,77.8337043,13.197348199999999,13.2373482,77.8137043,77.85370429999999,560049,Bangalore South,BANGALORE,KARNATAKA
43,Byappanahalli,Bidrahalli B.O,13.072125699999999,77.7200164,13.0521257,13.0921257,77.70001640000001,77.74001640000002,560049,Bangalore South,BANGALORE,KARNATAKA
44,Katamnallur,Virgonagar S.O,,,,,,,560049,Bangalore South,BANGALORE,KARNATAKA
45,Marasandra Amanikere,Mundur B.O,,,,,,,560049,Bangalore North,BANGALORE,KARNATAKA
46,Nimbekaipura,Mundur B.O,13.0585572,77.75646479999999,13.038557199999998,13.078557199999999,77.7364648,77.7764648,560049,Bangalore South,BANGALORE,KARNATAKA
47,Vaderahalli,Bidrahalli B.O,12.7374961,77.3013277,12.7174961,12.7574961,77.2813277,77.3213277,560049,Bangalore North,BANGALORE,KARNATAKA
48,Veerenahalli,Virgonagar S.O,,,,,,,560049,Bangalore South,BANGALORE,KARNATAKA
49,Cheemasandra,Virgonagar S.O,13.0585212,77.73448044970971,13.057114599999998,13.059731300000001,77.7327837,77.7359993,560049,Bangalore South,BANGALORE,KARNATAKA
50,Hirandahalli,Bidrahalli B.O,13.046808500000001,77.72278109999999,13.026808500000001,13.0668085,77.7027811,77.7427811,560049,Bangalore South,BANGALORE,KARNATAKA
51,Huvinane,Virgonagar S.O,,,,,,,560049,Bangalore South,BANGALORE,KARNATAKA
52,Kattugollahalli,Mundur B.O,13.095844900000001,77.7353505,13.075844900000002,13.115844899999999,77.7153505,77.7553505,560049,Bangalore South,BANGALORE,KARNATAKA
53,Bidare Agrahara,Virgonagar S.O,13.030921099999999,77.7427748,13.0109211,13.0509211,77.7227748,77.7627748,560049,Bangalore South,BANGALORE,KARNATAKA
54,Konadasapura,Virgonagar S.O,13.044192599999999,77.75664090000001,13.0241926,13.064192599999998,77.73664090000001,77.7766409,560049,Bangalore South,BANGALORE,KARNATAKA
55,Mandur,Mundur B.O,13.0816555,77.7370228,13.061655499999999,13.1016555,77.7170228,77.7570228,560049,Bangalore South,BANGALORE,KARNATAKA
56,Marasandra,Mundur B.O,13.2004544,77.4426473,13.180454399999999,13.2204544,77.4226473,77.4626473,560049,Bangalore North,BANGALORE,KARNATAKA
57,Ullalu Upanagara DBO,Bnagalore Viswavidalaya S.O,,,,,,,560056,Bangalore South,BANGALORE,KARNATAKA
58,Mallathahalli NDBO,Bnagalore Viswavidalaya S.O,,,,,,,560056,Bangalore South,BANGALORE,KARNATAKA
59,Doddabele,Chudenapura B.O,13.223065400000001,77.33768459999999,13.203065400000002,13.2430654,77.31768459999999,77.35768459999998,560060,Bangalore South,BANGALORE,KARNATAKA
60,Hemmigepura,Chudenapura B.O,12.8819289,77.4854975,12.8619289,12.9019289,77.4654975,77.5054975,560060,Bangalore South,BANGALORE,KARNATAKA
61,Kommaghatta - Krishnasagara,Sulikere B.O,,,,,,,560060,Bangalore South,BANGALORE,KARNATAKA
62,M.Krishnasagara,Sulikere B.O,,,,,,,560060,Bangalore South,BANGALORE,KARNATAKA
63,Somapura,Chudenapura B.O,13.225153899999999,77.25828241163249,13.213587799999999,13.236220800000002,77.24464470000001,77.2830969,560060,Bangalore South,BANGALORE,KARNATAKA
64,Varahasandra,Kengeri S.O,,,,,,,560060,Bangalore South,BANGALORE,KARNATAKA
65,Kenchanapura,Sulikere B.O,12.9580986,77.45004820000001,12.938098599999998,12.9780986,77.4300482,77.47004820000001,560060,Bangalore South,BANGALORE,KARNATAKA
66,Lingadheeranahalli,Kengeri S.O,,,,,,,560060,Bangalore South,BANGALORE,KARNATAKA
67,Ramasandra,Sulikere B.O,13.1199827,77.9494105,13.099982699999998,13.1399827,77.9294105,77.9694105,560060,Bangalore South,BANGALORE,KARNATAKA
68,Sulikere,Sulikere B.O,12.9389629,77.4475916,12.9189629,12.9589629,77.4275916,77.46759159999999,560060,Bangalore South,BANGALORE,KARNATAKA
69,Bheemanakuppe- Ramasagara,Sulikere B.O,,,,,,,560060,Bangalore South,BANGALORE,KARNATAKA
70,Sonnenahalli,Sulikere B.O,13.1979489,77.5003487,13.1779489,13.2179489,77.48034870000001,77.52034870000001,560060,Bangalore South,BANGALORE,KARNATAKA
71,Manganahalli,Sulikere B.O,12.9526755,77.48414079999999,12.9526255,12.9527255,77.48409079999999,77.4841908,560060,Bangalore North,BANGALORE,KARNATAKA
72,Kengeri Gollahalli,Chudenapura B.O,12.9199402,77.4833485,12.8975897,12.933363,77.4601025,77.49913659999999,560060,Bangalore South,BANGALORE,KARNATAKA
73,Kommaghatta,Sulikere B.O,12.9099075,77.4506663,12.8899075,12.9299075,77.4306663,77.47066629999999,560060,Bangalore South,BANGALORE,KARNATAKA
74,Thurahalli,Subramanyapura S.O,,,,,,,560061,Bangalore South,BANGALORE,KARNATAKA
75,Badamanavarthekaval,Subramanyapura S.O,,,,,,,560061,Bangalore South,BANGALORE,KARNATAKA
76,Gabbalalu,Subramanyapura S.O,,,,,,,560061,Bangalore South,BANGALORE,KARNATAKA
77,Vasanthapura,Subramanyapura S.O,12.88929715,77.55955229173571,12.875307099999999,12.9034737,77.54757009999999,77.57208359999998,560061,Bangalore South,BANGALORE,KARNATAKA
78,Thirumenahalli,Yelahanka S.O,13.1109329,77.7530531,13.0909329,13.1309329,77.73305309999999,77.7730531,560064,Bangalore North,BANGALORE,KARNATAKA
79,Bellahalli,Yelahanka Satellite Town S.O,13.0997677,77.6427148,13.0797677,13.119767699999999,77.6227148,77.66271479999999,560064,Bangalore North,BANGALORE,KARNATAKA
80,Jarakbandekaval,Yelahanka S.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
81,Kempanahalli,Attur B.O,13.445496499999999,77.8621331,13.4254965,13.4654965,77.84213309999998,77.88213309999999,560064,Bangalore North,BANGALORE,KARNATAKA
82,Kenchenahalli,Yelahanka S.O,12.935705699999998,77.51822220000001,12.9349859,12.935872900000001,77.5178652,77.51830009999999,560064,Bangalore North,BANGALORE,KARNATAKA
83,Naganahalli,Singanayakanahalli B.O,12.98077,77.36101020000001,12.96077,13.00077,77.34101020000001,77.3810102,560064,Bangalore South,BANGALORE,KARNATAKA
84,Adiganahalli,Rajanakunte B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
85,Muddanahalli,Rajanakunte B.O,13.1943024,77.9136431,13.1743024,13.214302400000001,77.89364309999999,77.9336431,560064,Bangalore North,BANGALORE,KARNATAKA
86,Chokkanahalli,Yelahanka S.O,13.113225199999999,77.68734079999999,13.0932252,13.133225199999998,77.66734079999999,77.7073408,560064,Bangalore North,BANGALORE,KARNATAKA
87,Gantiganahalli,Singanayakanahalli B.O,13.3600207,77.6032617,13.3400207,13.3800207,77.58326170000001,77.62326170000001,560064,Bangalore North,BANGALORE,KARNATAKA
88,Kattigenahalli,Yelahanka S.O,13.023667199999998,77.87766059999998,13.003667199999999,13.0436672,77.85766059999999,77.8976606,560064,Bangalore North,BANGALORE,KARNATAKA
89,Krishnasagara,Singanayakanahalli B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
90,Madappanahalli,Rajanakunte B.O,12.9228929,77.8116208,12.902892900000001,12.9428929,77.7916208,77.8316208,560064,Bangalore North,BANGALORE,KARNATAKA
91,Nagadasanahalli,Rajanakunte B.O,13.1601353,77.5780542,13.1401353,13.1801353,77.5580542,77.5980542,560064,Bangalore North,BANGALORE,KARNATAKA
92,Rajanukunte,Rajanakunte B.O,13.172956699999999,77.56420779999999,13.172906699999999,13.173006699999998,77.5641578,77.5642578,560064,Bangalore North,BANGALORE,KARNATAKA
93,Ramagondanahalli,Attur B.O,13.119646900000001,77.5586193,13.0996469,13.1396469,77.5386193,77.5786193,560064,Bangalore North,BANGALORE,KARNATAKA
94,Singanayakanahalli,Singanayakanahalli B.O,13.1478621,77.5693207,13.127862099999998,13.167862099999999,77.54932070000001,77.5893207,560064,Bangalore North,BANGALORE,KARNATAKA
95,Singanayakanahalli Amanikere,Yelahanka S.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
96,Honnenahalli,Rajanakunte B.O,13.209524800000002,77.2417445,13.189524800000003,13.229524800000002,77.2217445,77.26174449999999,560064,Bangalore North,BANGALORE,KARNATAKA
97,Ittagallpura,Rajanakunte B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
98,Lakshmisagara,Singanayakanahalli B.O,13.125537,77.9684227,13.105537,13.145537,77.94842270000001,77.9884227,560064,Bangalore North,BANGALORE,KARNATAKA
99,Manchenahalli,Singanayakanahalli B.O,13.0357205,77.3580474,13.0157205,13.0557205,77.33804740000001,77.3780474,560064,Bangalore North,BANGALORE,KARNATAKA
100,Ananthapura,Attur B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
101,Harohalli,Singanayakanahalli B.O,13.024441699999999,77.93873070000001,13.0044417,13.044441699999998,77.9187307,77.9587307,560064,Bangalore North,BANGALORE,KARNATAKA
102,Vasudevapura,Yelahanka S.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
103,Veerasagara,Attur B.O,,,,,,,560064,Bangalore North,BANGALORE,KARNATAKA
104,Nagondahalli,Whitefield S.O,12.918627800000001,77.95438670000001,12.8986278,12.9386278,77.9343867,77.97438670000001,560066,Bangalore South,BANGALORE,KARNATAKA
105,Thubarahalli,Whitefield S.O,12.954787199999998,77.72131540000001,12.934787199999999,12.974787199999998,77.70131540000001,77.7413154,560066,Bangalore South,BANGALORE,KARNATAKA
106,Khanekandaya,Whitefield S.O,,,,,,,560066,Bangalore South,BANGALORE,KARNATAKA
107,Arehalli,Kalkunte B.O,13.2229003,77.9482656,13.2029003,13.2429003,77.92826559999999,77.9682656,560067,Hosakote,BANGALORE RURAL,KARNATAKA
108,Koralur,Naduvathi B.O,12.997322500000001,77.7844457,12.977322500000001,13.0173225,77.76444570000001,77.8044457,560067,Hosakote,BANGALORE RURAL,KARNATAKA
109,Medimallasandra,Medimallasandra B.O,12.9523031,77.830108,12.9323031,12.9723031,77.810108,77.85010799999999,560067,Hosakote,BANGALORE RURAL,KARNATAKA
110,Obalapura,Medimallasandra B.O,13.244355599999999,77.31193640000001,13.224355599999999,13.264355599999998,77.29193640000001,77.3319364,560067,Hosakote,BANGALORE RURAL,KARNATAKA
111,Tharabahalli,Devanagundi B.O,13.236120000000001,77.9210938,13.216120000000002,13.256120000000001,77.9010938,77.94109379999999,560067,Hosakote,BANGALORE RURAL,KARNATAKA
112,Devanagondi Hosahalli,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
113,Muthakadahalli,Medimallasandra B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
114,Somalapura,Devanagundi B.O,12.9686041,77.861241,12.948604099999999,12.9886041,77.841241,77.881241,560067,Hosakote,BANGALORE RURAL,KARNATAKA
115,Appajipura,Naduvathi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
116,Handenahalli,Medimallasandra B.O,12.825981500000001,77.76734549999999,12.8059815,12.8459815,77.7473455,77.7873455,560067,Hosakote,BANGALORE RURAL,KARNATAKA
117,Kanekallu,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
118,Lingadeeramallasandra,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
119,Thathnur Plantation,Kalkunte B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
120,Devanagondi,Devanagundi B.O,12.9749709,77.8397207,12.954970900000001,12.9949709,77.8197207,77.85972070000001,560067,Hosakote,BANGALORE RURAL,KARNATAKA
121,Hemmandahalli,Samethanahalli B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
122,K.Channasandra,Kadugodi S.O,13.040022,77.6796248,13.020022,13.060022,77.6596248,77.6996248,560067,Bangalore South,BANGALORE,KARNATAKA
123,Kodihalli,Naduvathi B.O,12.9288587,77.89863050000001,12.9088587,12.9488587,77.8786305,77.9186305,560067,Hosakote,BANGALORE RURAL,KARNATAKA
124,Naduvathi,Naduvathi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
125,S.Narayanakere,Kalkunte B.O,12.943855000000001,77.858466,12.923855,12.963855,77.838466,77.878466,560067,Hosakote,BANGALORE RURAL,KARNATAKA
126,Thathnur,Kalkunte B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
127,Thirumalasettihalli,Samethanahalli B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
128,Bhaktharahalli,Naduvathi B.O,13.0185058,77.784368,13.0184558,13.0185558,77.784318,77.784418,560067,Hosakote,BANGALORE RURAL,KARNATAKA
129,Bhodanahosahalli,Samethanahalli B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
130,Bylahalli,Medimallasandra B.O,13.1690516,77.680815,13.1490516,13.1890516,77.660815,77.700815,560067,Hosakote,BANGALORE RURAL,KARNATAKA
131,Mattanahalli,Kalkunte B.O,12.871844300000001,77.8298072,12.851844300000002,12.8918443,77.80980720000001,77.8498072,560067,Hosakote,BANGALORE RURAL,KARNATAKA
132,Naganayakanakote,Samethanahalli B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
133,Samethanahalli,Samethanahalli B.O,12.979363000000001,77.7907328,12.959363,12.999363,77.7707328,77.8107328,560067,Hosakote,BANGALORE RURAL,KARNATAKA
134,Yedagondahalli,Medimallasandra B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
135,Banarahalli,Devanagundi B.O,12.957058900000002,77.86279,12.9370589,12.977058900000001,77.84279000000001,77.88279,560067,Hosakote,BANGALORE RURAL,KARNATAKA
136,Basabathanahalli,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
137,Devalapura,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
138,Doddadunnasandra,Devanagundi B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
139,Mallasandra,Naduvathi B.O,13.109199300000002,77.9541312,13.0891993,13.129199300000002,77.93413120000001,77.9741312,560067,Hosakote,BANGALORE RURAL,KARNATAKA
140,Anugondahalli,Medimallasandra B.O,,,,,,,560067,Hosakote,BANGALORE RURAL,KARNATAKA
141,Bisanahalli,Naduvathi B.O,12.993164199999999,77.8227766,12.9731642,13.013164199999999,77.8027766,77.8427766,560067,Hosakote,BANGALORE RURAL,KARNATAKA
142,Deshapande Guttahalli,Kadugodi S.O,,,,,,,560067,Anekal,BANGALORE,KARNATAKA
143,Kadugodi Plantation,Kadugodi S.O,12.9985767,77.76097159999999,12.974267999999999,13.0161065,77.7312293,77.7785383,560067,Bangalore South,BANGALORE,KARNATAKA
144,Kalkunte Agrahara,Kalkunte B.O,12.932417999999998,77.8408056,12.912417999999999,12.952418,77.8208056,77.86080559999999,560067,Hosakote,BANGALORE RURAL,KARNATAKA
145,Kumbena Agrahara,Kadugodi S.O,13.0017965,77.7473882,12.9817965,13.021796499999999,77.7273882,77.7673882,560067,Bangalore South,BANGALORE,KARNATAKA
146,Thiruvaranga,Kalkunte B.O,12.901566599999999,77.82757559999999,12.8815666,12.9215666,77.80757559999999,77.8475756,560067,Hosakote,BANGALORE RURAL,KARNATAKA
147,Muthkur,Medimallasandra B.O,13.1557209,77.5084305,13.1556709,13.1557709,77.5083805,77.5084805,560067,Hosakote,BANGALORE RURAL,KARNATAKA
148,Thindlu,Devanagundi B.O,12.9900077,77.8653418,12.970007699999998,13.0100077,77.8453418,77.88534179999999,560067,Hosakote,BANGALORE RURAL,KARNATAKA
149,Thindlu Plantation,Kalkunte B.O,12.9900077,77.8653418,12.970007699999998,13.0100077,77.8453418,77.88534179999999,560067,Hosakote,BANGALORE RURAL,KARNATAKA
150,Begur,Bommanahalli S.O (Bangalore),12.863388699999998,77.613011205039,12.8340125,12.892767800000001,77.5829439,77.6664661,560068,Bangalore South,BANGALORE,KARNATAKA
151,Bettadasanapura,Bommanahalli S.O (Bangalore),12.847541099999999,77.64970629999999,12.8435866,12.8512016,77.6442662,77.6550975,560068,Bangalore South,BANGALORE,KARNATAKA
152,Kudlu,Bommanahalli S.O (Bangalore),12.8889126,77.65557159999999,12.8689126,12.908912599999999,77.63557159999999,77.67557159999998,560068,Anekal,BANGALORE,KARNATAKA
153,Chandrasekarapura,Bommanahalli S.O (Bangalore),,,,,,,560068,Bangalore South,BANGALORE,KARNATAKA
154,Yelenahalli,Bommanahalli S.O (Bangalore),12.8669074,77.61590190000001,12.8668574,12.8669574,77.61585190000001,77.61595190000001,560068,Bangalore South,BANGALORE,KARNATAKA
155,Mylasandra,Bommanahalli S.O (Bangalore),12.851498300000001,77.62040970000001,12.851448300000001,12.851548300000001,77.62035970000001,77.62045970000001,560068,Bangalore South,BANGALORE,KARNATAKA
156,Singasandra,Singasandra B.O,12.88027485,77.6547537489424,12.86598,12.894697500000001,77.6371799,77.6754505,560068,Anekal,BANGALORE,KARNATAKA
157,Vittasandra,Bommanahalli S.O (Bangalore),12.8533901,77.63834809999999,12.833390099999999,12.8733901,77.61834809999999,77.6583481,560068,Bangalore South,BANGALORE,KARNATAKA
158,Doddabidarakallu,Nagasandra S.O (Bangalore),13.035216900000002,77.4939999,13.0351669,13.035266900000002,77.4939499,77.49404990000001,560073,Bangalore North,BANGALORE,KARNATAKA
159,Sidedahalli,Nagasandra S.O (Bangalore),13.0625424,77.4953754,13.0624924,13.0625924,77.49532540000001,77.4954254,560073,Bangalore North,BANGALORE,KARNATAKA
160,Totadaguddadahalli,Nagasandra S.O (Bangalore),,,,,,,560073,Bangalore North,BANGALORE,KARNATAKA
161,Kariobanahalli,Nagasandra S.O (Bangalore),,,,,,,560073,Bangalore North,BANGALORE,KARNATAKA
162,Chikkellur Venkatapura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
163,Gerupalya,Kumbalagodu S.O,12.8846483,77.44247490000001,12.8845983,12.8846983,77.4424249,77.44252490000001,560074,Bangalore South,BANGALORE,KARNATAKA
164,Maligondanahalli,Ramohalli B.O,12.915956900000001,77.41458349999999,12.8959569,12.9359569,77.3945835,77.4345835,560074,Bangalore South,BANGALORE,KARNATAKA
165,Chinnakurchi,Kumbalgodu Gollahalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
166,Kolur,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
167,Kumbalagodu,Kumbalagodu S.O,12.878616699999998,77.44676290000001,12.858616699999999,12.898616699999998,77.42676290000001,77.4667629,560074,Bangalore South,BANGALORE,KARNATAKA
168,Hosaspalya,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
169,Kanimidka,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
170,Ramayanapalya,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
171,Anchepalya,Kumbalagodu S.O,13.0577334,77.4804128,13.0377334,13.0777334,77.4604128,77.5004128,560074,Bangalore South,BANGALORE,KARNATAKA
172,Chikkellur,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
173,Seshagiripura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
174,Vasanthanahalli,Kumbalgodu Gollahalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
175,Bheemanakuppe,Ramohalli B.O,12.9040883,77.43835179999999,12.9040383,12.9041383,77.43830179999999,77.4384018,560074,Bangalore South,BANGALORE,KARNATAKA
176,Chikkellur Ramapura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
177,Karigiripura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
178,Krishnarajapura,Kumbalgodu Gollahalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
179,Devagere,Kumbalagodu S.O,12.8571436,77.46557059999999,12.837143600000001,12.8771436,77.44557059999998,77.48557059999999,560074,Bangalore South,BANGALORE,KARNATAKA
180,Gangasandra,Kumbalgodu Gollahalli B.O,13.355399499999999,77.551506,13.3353995,13.3753995,77.53150600000001,77.571506,560074,Bangalore South,BANGALORE,KARNATAKA
181,Hulimavu,Kumbalagodu S.O,12.8773486,77.6028031,12.857348599999998,12.897348599999999,77.58280309999999,77.6228031,560074,Bangalore South,BANGALORE,KARNATAKA
182,Kambipura,Kumbalagodu S.O,13.0558284,77.93870390000001,13.0358284,13.0758284,77.91870390000001,77.95870390000002,560074,Bangalore South,BANGALORE,KARNATAKA
183,Kolur Gururayanapura,Ramohalli B.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
184,Thagachaguppe,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
185,Lakshmipura,Kumbalgodu Gollahalli B.O,12.8306075,77.294852,12.8106075,12.850607499999999,77.274852,77.314852,560074,Bangalore North,BANGALORE,KARNATAKA
186,Seegehalli,Kumbalgodu Gollahalli B.O,13.387351999999998,77.9543375,13.367351999999999,13.407352,77.9343375,77.9743375,560074,Bangalore North,BANGALORE,KARNATAKA
187,Chalaghatta,Kumbalagodu S.O,,,,,,,560074,Bangalore South,BANGALORE,KARNATAKA
